date,account_id,active_flows,successful_runs,failed_runs,error_rate,p95_runtime_sec,dashboard_views,product_events,open_support_tickets,arr_at_risk,expansion_signal,data_quality_score,metric_freshness_hours,certified_metric_coverage
2026-01-27,ACC042,11,2257,31,0.0137,51.5,12,491,0,2298,3863,91.0,8.2,89.0
2026-01-27,ACC043,32,5464,10,0.002,22.0,30,736,1,6209,9776,93.1,3.2,78.8
2026-01-27,ACC044,30,4828,24,0.005,34.3,21,193,0,2592,2179,95.8,5.7,82.6
2026-01-27,ACC045,54,9573,19,0.002,36.6,51,382,0,2188,4622,92.7,5.3,71.3
2026-01-28,ACC001,12,2260,114,0.0483,55.0,23,229,4,24462,3428,86.9,13.2,85.4
2026-01-28,ACC002,41,10577,586,0.0525,35.9,39,3281,2,103239,50885,83.3,9.2,76.6
2026-01-28,ACC003,2,1007,20,0.0196,36.6,6,175,1,2116,1460,94.5,7.1,87.6
2026-01-28,ACC004,47,9785,19,0.002,48.5,48,2682,0,3023,43869,93.7,4.4,74.3
2026-01-28,ACC005,15,2218,28,0.0128,38.2,12,289,2,6062,3110,88.6,6.4,90.1
2026-01-28,ACC006,13,2417,22,0.0093,47.2,23,218,0,1820,1874,94.1,5.6,85.7
2026-01-28,ACC007,46,10382,445,0.0411,65.3,48,2986,2,66740,36779,83.7,9.1,68.1
2026-01-28,ACC008,17,2154,53,0.024,71.1,17,255,0,7775,4058,83.7,5.3,68.9
2026-01-28,ACC009,7,1213,2,0.002,54.7,9,304,0,124,1646,99,3.5,78.3
2026-01-28,ACC010,28,6205,56,0.009,40.9,23,348,1,9861,3644,86.6,8.4,76.1
2026-01-28,ACC011,32,4748,9,0.002,60.6,22,497,1,5516,6749,89.6,4.3,78.8
2026-01-28,ACC012,2,1326,2,0.002,57.1,7,53,0,106,224,96.2,3.8,75.3
2026-01-28,ACC013,6,1408,2,0.002,61.8,7,555,0,124,2586,96.9,2.2,80.7
2026-01-28,ACC014,41,9323,208,0.0219,30.4,46,3905,2,40310,49700,86.4,6.4,71.0
2026-01-28,ACC015,23,5464,45,0.0083,37.6,30,1357,1,11693,20058,92.3,7.9,75.9
2026-01-28,ACC016,11,2396,125,0.0498,72.7,24,622,1,16531,7986,83.9,12.9,62.7
2026-01-28,ACC017,8,760,42,0.0529,77.2,14,234,0,3415,2103,84.0,7.9,75.6
2026-01-28,ACC018,3,1329,63,0.0456,76.8,1,205,2,3919,1072,82.2,11.1,72.5
2026-01-28,ACC019,12,2306,170,0.069,82.7,17,696,5,24281,7439,73.6,19.8,60.7
2026-01-28,ACC020,8,1407,65,0.0443,57.1,20,478,3,4791,2633,84.1,12.9,59.3
2026-01-28,ACC021,50,10445,383,0.0354,66.2,38,2282,0,54066,35328,91.1,7.5,75.5
2026-01-28,ACC022,26,5763,216,0.0362,55.5,37,590,0,19737,5903,81.7,7.3,69.8
2026-01-28,ACC023,49,9764,349,0.0345,55.3,47,2418,0,38416,29180,90.1,9.6,72.7
2026-01-28,ACC024,13,2346,4,0.002,35.0,18,467,0,627,6604,98.3,2.5,89.2
2026-01-28,ACC025,8,1914,117,0.0576,80.2,19,380,3,17778,4742,76.7,15.6,73.6
2026-01-28,ACC026,16,2346,4,0.002,39.9,22,809,2,3709,8403,88.9,3.2,72.3
2026-01-28,ACC027,26,5917,193,0.0317,49.7,33,1874,1,20339,17591,86.8,9.5,79.0
2026-01-28,ACC028,53,10043,327,0.0316,76.1,50,1522,0,43141,21899,86.5,6.4,76.3
2026-01-28,ACC029,12,2523,5,0.002,40.6,21,779,0,586,9575,93.7,1,86.1
2026-01-28,ACC030,28,5262,10,0.002,38.8,28,210,0,1732,3659,95.2,3.5,80.6
2026-01-28,ACC031,10,1193,4,0.0037,41.3,29,242,0,208,1198,97.0,7.0,77.3
2026-01-28,ACC032,26,6582,125,0.0187,37.0,35,1347,0,12560,14528,96.1,4.5,78.5
2026-01-28,ACC033,9,832,1,0.002,44.5,24,272,1,485,1855,98.2,6.5,79.4
2026-01-28,ACC034,12,731,29,0.0389,61.0,17,150,1,2702,1279,89.4,6.0,69.2
2026-01-28,ACC035,27,5065,23,0.0046,44.7,29,1543,2,11799,20327,90.9,8.3,78.8
2026-01-28,ACC036,18,2044,104,0.0485,45.0,26,302,3,17710,3974,82.4,13.2,59.7
2026-01-28,ACC037,16,2746,123,0.0432,58.8,23,953,2,16512,10592,90.6,9.7,67.0
2026-01-28,ACC038,10,722,1,0.002,34.4,18,268,1,772,3351,96.9,3.4,76.1
2026-01-28,ACC039,23,5512,290,0.0501,65.8,31,1638,1,35223,19393,83.1,10.0,69.0
2026-01-28,ACC040,33,5398,130,0.0236,52.2,28,746,5,45872,11403,82.6,12.7,71.9
2026-01-28,ACC041,19,2261,11,0.005,18,24,90,0,1608,1347,92.2,1,76.6
2026-01-28,ACC042,8,2418,108,0.0431,63.9,16,644,4,11957,4729,76.0,10.8,80.1
2026-01-28,ACC043,34,5494,11,0.002,48.1,34,1530,0,1371,20212,94.5,7.6,92.8
2026-01-28,ACC044,25,5102,21,0.0041,37.0,36,204,1,5756,2180,85.5,6.7,87.3
2026-01-28,ACC045,48,10124,20,0.002,58.5,33,414,0,2188,4737,91.1,5.1,73.2
2026-01-29,ACC001,16,2565,152,0.0563,62.4,24,354,0,17986,4669,89.8,8.1,71.0
2026-01-29,ACC002,42,9013,321,0.0344,46.4,40,2670,0,53305,48595,89.8,7.0,86.2
2026-01-29,ACC003,2,1148,35,0.03,53.0,8,319,1,2940,2334,87.7,9.0,86.4
2026-01-29,ACC004,50,13096,26,0.002,38.4,40,3625,1,13693,44302,95.0,6.7,79.9
2026-01-29,ACC005,12,2197,40,0.0181,63.7,25,232,0,4079,2521,85.5,4.8,78.4
2026-01-29,ACC006,13,2019,50,0.0244,64.6,12,254,0,4778,2614,86.8,3.9,80.5
2026-01-29,ACC007,47,8221,379,0.0441,77.0,45,2390,2,70301,37176,84.2,10.5,76.4
2026-01-29,ACC008,16,2386,8,0.0036,45.4,22,153,0,1161,2198,98.5,3.2,74.6
2026-01-29,ACC009,6,1188,2,0.002,53.7,14,362,2,1000,2001,91.7,6.3,78.1
2026-01-29,ACC010,27,5457,10,0.002,54.9,25,626,1,5558,7453,99,9.0,89.2
2026-01-29,ACC011,30,5332,29,0.0056,40.1,35,344,0,3382,4159,88.6,1,86.7
2026-01-29,ACC012,6,1333,2,0.002,76.4,7,97,3,1224,407,85.2,6.7,78.6
2026-01-29,ACC013,5,1144,2,0.002,22.0,23,380,1,561,2179,93.6,5.4,89.3
2026-01-29,ACC014,45,9412,18,0.002,56.7,39,3540,0,2241,44628,92.8,3.7,75.1
2026-01-29,ACC015,29,4807,9,0.002,46.3,46,1336,2,12294,22447,96.8,7.1,72.0
2026-01-29,ACC016,12,2329,134,0.0546,70.3,11,606,3,22007,8005,73.3,17.5,69.5
2026-01-29,ACC017,6,869,45,0.0495,78.4,19,338,5,5473,2657,76.9,17.3,73.8
2026-01-29,ACC018,7,1177,75,0.0605,81.2,12,114,4,5824,673,70.5,16.3,80.6
2026-01-29,ACC019,12,2216,131,0.0559,70.2,25,631,4,19588,7019,74.7,15.3,65.0
2026-01-29,ACC020,8,1336,66,0.0471,49.0,19,439,1,3964,2547,81.5,11.3,74.0
2026-01-29,ACC021,49,10642,602,0.0536,64.9,39,2643,5,135695,40159,69.1,17.6,60.8
2026-01-29,ACC022,25,4965,181,0.0352,44.6,24,865,2,26871,10046,83.7,10.5,71.4
2026-01-29,ACC023,51,8929,543,0.0574,80.6,44,2340,4,95282,30879,71.2,13.8,59.4
2026-01-29,ACC024,12,2002,24,0.0123,54.3,20,432,1,6069,7159,90.5,3.5,75.8
2026-01-29,ACC025,9,1899,115,0.0573,52.9,16,436,4,19300,5483,76.5,13.3,82.0
2026-01-29,ACC026,17,2616,28,0.0107,53.7,33,848,1,4095,7899,94.5,6.7,82.2
2026-01-29,ACC027,29,6381,203,0.031,38.5,34,1831,1,19944,15938,81.7,10.4,82.0
2026-01-29,ACC028,49,9714,338,0.0337,49.1,45,1343,2,65258,19978,86.2,11.3,72.8
2026-01-29,ACC029,11,2383,4,0.002,43.9,19,841,0,586,10944,94.7,2.3,76.7
2026-01-29,ACC030,27,5329,129,0.0236,55.2,37,213,2,32698,3665,86.7,9.2,76.8
2026-01-29,ACC031,10,1251,13,0.0109,48.0,24,243,3,1789,1147,91.1,9.7,67.0
2026-01-29,ACC032,30,5973,20,0.0034,26.5,34,1151,0,2307,13680,94.9,4.4,78.8
2026-01-29,ACC033,10,832,1,0.002,36.7,7,288,0,107,1964,99,8.0,72.1
2026-01-29,ACC034,8,775,31,0.0388,69.5,4,137,0,2282,1101,83.9,8.9,77.1
2026-01-29,ACC035,25,5975,83,0.0137,53.3,32,2022,0,8645,22581,91.1,3.7,75.6
2026-01-29,ACC036,16,1973,111,0.0537,60.0,28,351,1,15426,4785,85.0,7.9,61.5
2026-01-29,ACC037,10,2678,195,0.0682,89.2,22,794,3,25754,9049,82.6,16.9,61.9
2026-01-29,ACC038,9,855,1,0.002,46.7,10,196,0,171,2069,93.3,3.6,88.7
2026-01-29,ACC039,27,5202,171,0.032,59.9,33,1427,0,19723,17901,86.2,8.4,70.6
2026-01-29,ACC040,33,5970,104,0.0172,55.3,32,1018,0,13415,14069,94.1,3.1,68.9
2026-01-29,ACC041,15,2436,55,0.0223,48.7,21,259,2,11647,3597,91.8,8.9,80.8
2026-01-29,ACC042,10,2434,96,0.0383,39.3,16,681,6,13526,4968,82.6,16.8,78.0
2026-01-29,ACC043,28,5159,10,0.002,38.2,25,810,1,6209,11395,89.9,1.2,90.2
2026-01-29,ACC044,29,5430,10,0.002,36.3,28,217,0,1030,2178,98.9,2.9,89.3
2026-01-29,ACC045,52,10069,20,0.002,59.0,51,425,2,17632,4889,96.0,5.1,84.7
2026-01-30,ACC001,15,2460,153,0.0586,86.5,23,342,3,25497,4704,78.6,17.8,82.9
2026-01-30,ACC002,42,9516,554,0.0551,46.1,41,3178,2,107213,54783,79.9,11.8,83.6
2026-01-30,ACC003,6,809,10,0.013,59.4,9,167,0,1029,1734,96.2,4.4,91.3
2026-01-30,ACC004,47,10801,21,0.002,28.6,56,2954,0,3023,43773,94.3,3.5,69.5
2026-01-30,ACC005,17,1921,59,0.0301,48.7,30,100,2,9959,1243,86.1,9.8,84.0
2026-01-30,ACC006,17,2190,15,0.0071,42.9,16,301,0,1402,2855,98.1,1,83.2
2026-01-30,ACC007,49,10849,340,0.0304,53.4,51,3084,0,36756,36351,85.3,8.4,77.4
2026-01-30,ACC008,18,2143,4,0.002,29.1,21,116,2,5218,1856,92.5,1.6,82.1
2026-01-30,ACC009,4,1264,14,0.011,58.9,10,440,0,681,2286,94.4,7.8,73.5
2026-01-30,ACC010,25,5552,11,0.002,49.5,34,486,0,1227,5687,96.3,1.3,70.1
2026-01-30,ACC011,32,6137,18,0.003,38.5,32,511,0,1835,5368,90.9,2.6,79.5
2026-01-30,ACC012,7,1170,2,0.002,44.2,8,117,0,106,559,98.1,5.1,77.4
2026-01-30,ACC013,5,1160,2,0.002,32.7,23,353,0,124,1996,96.1,3.5,87.4
2026-01-30,ACC014,43,9289,18,0.002,34.1,54,3578,0,2241,45705,96.6,3.9,78.0
2026-01-30,ACC015,24,5162,10,0.002,52.9,29,1192,0,1526,18650,99,4.1,77.0
2026-01-30,ACC016,12,2276,136,0.0566,51.6,20,630,3,22603,8516,80.1,9.9,67.8
2026-01-30,ACC017,7,826,25,0.0304,56.0,10,230,0,1962,1902,92.0,5.6,81.6
2026-01-30,ACC018,4,1170,63,0.0512,57.7,11,203,1,3827,1206,84.1,8.6,74.8
2026-01-30,ACC019,10,2446,191,0.0727,78.2,15,626,3,21863,6308,72.2,14.5,69.2
2026-01-30,ACC020,11,1058,41,0.0376,65.6,18,360,1,3268,2637,85.5,10.1,65.2
2026-01-30,ACC021,51,8837,309,0.0339,69.6,53,2928,2,73288,53577,87.4,9.6,71.8
2026-01-30,ACC022,23,5606,155,0.027,71.5,25,881,2,22366,9062,86.4,8.4,73.1
2026-01-30,ACC023,49,10604,393,0.0358,65.8,37,2569,1,47683,28546,87.8,10.2,74.8
2026-01-30,ACC024,17,2301,4,0.002,44.1,12,478,0,627,6892,95.9,2.9,80.5
2026-01-30,ACC025,9,2204,90,0.0393,49.2,14,380,2,12039,4118,82.7,8.4,78.3
2026-01-30,ACC026,16,2140,18,0.0085,42.1,23,667,0,1945,7595,89.0,3.6,78.1
2026-01-30,ACC027,30,5575,226,0.0391,61.5,33,1852,2,27910,18451,79.3,14.8,71.6
2026-01-30,ACC028,50,9572,533,0.0528,68.9,52,1175,5,120227,17738,70.9,15.0,77.0
2026-01-30,ACC029,10,2549,5,0.002,41.0,17,846,0,586,10292,93.2,2.1,87.2
2026-01-30,ACC030,28,4692,40,0.0085,52.7,24,187,0,7348,3654,97.0,4.4,75.2
2026-01-30,ACC031,9,1243,10,0.0083,43.6,20,174,0,462,827,89.6,7.8,78.3
2026-01-30,ACC032,28,5431,114,0.0206,49.1,26,942,0,13819,12313,90.1,5.7,67.4
2026-01-30,ACC033,6,887,1,0.002,40.3,17,290,0,107,1855,97.2,11.2,78.5
2026-01-30,ACC034,10,819,33,0.0398,58.0,19,69,3,3587,525,77.5,10.2,65.5
2026-01-30,ACC035,26,6020,24,0.004,36.5,29,1842,0,2526,20417,99,4.5,82.5
2026-01-30,ACC036,17,1910,73,0.0373,63.9,18,483,0,9464,6801,90.0,7.5,72.1
2026-01-30,ACC037,11,2670,103,0.0372,48.3,24,809,2,14806,9248,84.3,9.0,68.4
2026-01-30,ACC038,5,751,1,0.002,40.3,12,216,0,171,2596,96.8,1,80.4
2026-01-30,ACC039,29,4476,250,0.0529,60.4,29,1374,3,45680,20032,75.8,10.3,68.5
2026-01-30,ACC040,32,5129,118,0.0226,49.7,30,658,0,17582,10585,96.6,6.9,78.7
2026-01-30,ACC041,19,2293,22,0.0097,51.4,22,91,0,3100,1343,92.9,6.4,73.1
2026-01-30,ACC042,13,2291,80,0.0341,46.7,23,495,2,8085,3836,81.1,4.9,86.0
2026-01-30,ACC043,30,6503,90,0.0137,61.4,25,1302,0,9397,14531,91.2,5.5,83.4
2026-01-30,ACC044,23,5293,20,0.0039,49.0,19,211,0,2018,2173,97.3,1,94.9
2026-01-30,ACC045,51,9289,18,0.002,52.0,37,371,0,2188,4626,97.4,2.1,74.8
2026-01-31,ACC001,11,2127,81,0.0368,50.7,18,388,1,14016,6172,84.2,5.8,83.5
2026-01-31,ACC002,46,9546,394,0.0397,58.9,40,3302,1,72454,56742,83.2,6.5,81.4
2026-01-31,ACC003,9,939,18,0.0193,46.4,13,161,1,2093,1440,87.7,8.1,80.6
2026-01-31,ACC004,46,8759,17,0.002,35.8,44,2748,0,3023,50213,94.4,6.8,79.9
2026-01-31,ACC005,14,1747,70,0.0388,59.1,21,193,0,8746,2637,82.3,7.6,75.0
2026-01-31,ACC006,16,1801,19,0.0108,45.0,20,243,0,2113,2803,92.3,1,80.5
2026-01-31,ACC007,42,8118,297,0.0354,59.9,45,2456,0,42758,38688,90.0,11.6,64.1
2026-01-31,ACC008,18,2189,15,0.0072,52.0,20,87,0,2321,1362,95.8,1,86.6
2026-01-31,ACC009,7,952,3,0.004,31.5,1,270,0,245,1863,93.7,7.3,70.6
2026-01-31,ACC010,31,5321,10,0.002,40.1,26,743,0,1227,9072,93.5,2.8,76.3
2026-01-31,ACC011,34,4144,12,0.003,55.9,39,617,0,1828,9599,99,4.4,78.5
2026-01-31,ACC012,4,1139,25,0.0219,30.0,10,151,3,2276,742,84.4,6.0,68.0
2026-01-31,ACC013,3,1308,2,0.002,34.7,8,554,0,124,2779,96.1,6.5,89.3
2026-01-31,ACC014,43,9174,122,0.0132,40.9,48,3033,0,14739,39229,90.0,7.7,70.3
2026-01-31,ACC015,24,4390,8,0.002,52.8,28,1033,0,1526,19005,91.9,1.4,80.8
2026-01-31,ACC016,15,2301,131,0.0541,73.1,15,702,3,21874,9386,83.3,14.8,68.5
2026-01-31,ACC017,8,560,29,0.0503,56.8,14,170,4,5066,2074,72.9,13.5,67.1
2026-01-31,ACC018,8,895,42,0.0456,71.2,9,125,5,5307,971,76.2,14.6,82.1
2026-01-31,ACC019,12,2161,139,0.0604,53.5,22,622,4,20645,7095,74.9,15.8,68.3
2026-01-31,ACC020,8,1027,51,0.0473,69.8,20,338,3,5013,2551,77.3,8.6,66.4
2026-01-31,ACC021,47,8937,269,0.0293,46.5,43,2404,0,44734,43497,87.4,11.8,71.1
2026-01-31,ACC022,30,4785,53,0.0111,44.7,29,805,0,6051,9700,97.5,7.7,69.9
2026-01-31,ACC023,49,7712,417,0.0514,69.2,51,2352,1,64999,35935,79.7,12.2,63.1
2026-01-31,ACC024,16,1927,3,0.002,49.5,21,365,0,627,6284,98.6,2.9,82.5
2026-01-31,ACC025,8,1518,91,0.0569,78.3,7,383,3,17601,6026,78.0,17.6,79.8
2026-01-31,ACC026,18,2036,8,0.004,66.2,13,693,0,918,8294,96.5,4.9,80.8
2026-01-31,ACC027,28,4242,132,0.0303,57.5,35,1291,1,19588,16904,82.3,6.5,79.4
2026-01-31,ACC028,52,9171,478,0.0496,76.0,41,1282,3,96584,20199,80.6,17.0,69.3
2026-01-31,ACC029,9,2127,4,0.002,45.3,17,707,1,2653,10307,94.4,3.5,81.2
2026-01-31,ACC030,26,4219,33,0.0079,56.7,24,168,1,12966,3651,95.0,5.9,80.6
2026-01-31,ACC031,10,1030,9,0.009,57.1,19,184,0,504,1055,98.7,5.3,75.8
2026-01-31,ACC032,28,5036,89,0.0174,37.7,32,885,1,16404,12475,88.9,5.5,69.4
2026-01-31,ACC033,8,576,1,0.002,48.2,18,189,2,864,1862,89.9,9.1,69.4
2026-01-31,ACC034,7,841,22,0.0257,63.9,14,101,0,1513,748,85.4,7.8,67.6
2026-01-31,ACC035,22,4714,9,0.002,40.1,17,1663,0,1260,23540,94.7,5.4,79.2
2026-01-31,ACC036,18,1824,87,0.0459,43.0,26,331,1,13462,4881,87.7,11.0,76.4
2026-01-31,ACC037,10,2265,110,0.0467,70.6,17,800,2,17534,10780,77.4,13.9,70.9
2026-01-31,ACC038,13,521,3,0.0062,40.2,15,101,0,526,1750,98.4,1,76.3
2026-01-31,ACC039,26,4507,234,0.0495,69.2,26,1539,0,30531,22283,80.7,10.0,68.9
2026-01-31,ACC040,33,4737,134,0.0275,56.2,38,851,1,26969,14823,82.7,7.3,73.7
2026-01-31,ACC041,16,2290,60,0.0257,83.1,11,97,1,10479,1433,92.6,11.0,75.0
2026-01-31,ACC042,15,2218,55,0.0243,55.1,19,564,3,7630,4515,76.0,7.6,80.5
2026-01-31,ACC043,32,5249,10,0.002,53.1,30,245,0,1371,3388,92.1,4.4,90.1
2026-01-31,ACC044,30,4489,8,0.002,43.3,24,179,2,8298,2174,95.7,10.0,86.4
2026-01-31,ACC045,50,8258,24,0.003,53.8,47,405,0,3301,5681,92.0,4.2,79.4
2026-02-01,ACC001,15,1876,99,0.0505,50.5,20,292,1,18408,5266,80.6,10.4,75.8
2026-02-01,ACC002,46,8440,436,0.0492,53.9,47,2129,0,76170,41379,81.8,6.7,72.5
2026-02-01,ACC003,5,696,18,0.0256,38.9,4,104,2,3153,1255,88.5,12.0,83.9
2026-02-01,ACC004,47,8017,16,0.002,42.4,59,2352,0,3023,46955,93.5,6.4,82.9
2026-02-01,ACC005,15,1836,53,0.0284,48.1,26,155,2,9597,2015,80.2,10.3,83.4
2026-02-01,ACC006,14,2253,18,0.0081,32.1,18,179,0,1598,1651,94.7,3.9,89.8
2026-02-01,ACC007,48,8536,318,0.036,56.0,48,2565,1,52005,38426,81.0,8.5,74.9
2026-02-01,ACC008,16,2004,13,0.0067,43.1,22,88,0,2155,1505,87.3,6.3,75.7
2026-02-01,ACC009,8,1012,2,0.002,30.9,11,250,0,124,1622,98.0,1,82.9
2026-02-01,ACC010,33,4745,24,0.0051,41.9,36,349,0,3109,4778,96.9,4.9,71.3
2026-02-01,ACC011,35,4044,8,0.002,55.3,34,570,0,1218,9087,89.8,3.1,70.3
2026-02-01,ACC012,9,1022,22,0.0211,72.8,19,134,0,1115,733,94.5,7.2,71.5
2026-02-01,ACC013,4,1184,2,0.002,41.2,11,391,0,124,2166,98.8,1,83.7
2026-02-01,ACC014,46,8589,108,0.0124,57.5,47,2910,2,29770,40201,84.6,7.3,75.0
2026-02-01,ACC015,25,3958,7,0.002,62.7,26,1093,0,1526,22303,98.9,6.5,76.4
2026-02-01,ACC016,8,2322,159,0.0643,91.6,14,571,4,26883,7565,79.7,14.4,59.9
2026-02-01,ACC017,9,698,40,0.0552,65.7,12,210,2,4470,2055,81.8,12.8,84.7
2026-02-01,ACC018,4,1126,65,0.055,74.8,20,101,2,4534,623,82.1,13.2,78.7
2026-02-01,ACC019,13,2509,128,0.0489,53.4,19,707,1,13025,6946,83.3,11.6,60.4
2026-02-01,ACC020,7,1125,36,0.0318,58.5,3,335,3,3876,2308,82.2,8.3,73.6
2026-02-01,ACC021,50,8343,427,0.0487,76.7,48,1814,2,95949,35158,77.7,9.9,60.6
2026-02-01,ACC022,22,4551,136,0.029,53.8,24,765,1,19649,9692,84.5,6.0,82.3
2026-02-01,ACC023,50,7847,496,0.0595,80.1,52,2012,0,66227,30212,80.4,5.2,64.5
2026-02-01,ACC024,11,1823,26,0.0145,65.8,16,409,2,8975,7443,88.6,9.2,84.3
2026-02-01,ACC025,9,1735,112,0.0609,62.4,13,415,1,15333,5713,74.9,10.0,68.3
2026-02-01,ACC026,18,1895,3,0.002,39.0,21,577,0,460,7419,95.0,8.2,80.3
2026-02-01,ACC027,29,5208,120,0.0226,53.6,33,1413,0,11860,15069,99,5.9,80.7
2026-02-01,ACC028,49,8715,376,0.0414,47.8,44,1094,1,66156,18139,86.3,7.0,66.7
2026-02-01,ACC029,9,1877,3,0.002,32.0,17,629,0,586,10392,99,6.0,81.7
2026-02-01,ACC030,23,4657,115,0.0243,32.6,18,186,2,33258,3662,85.8,6.3,69.1
2026-02-01,ACC031,13,1091,10,0.0095,47.5,19,198,0,532,1072,97.2,5.6,77.6
2026-02-01,ACC032,28,4356,10,0.0024,47.9,26,689,2,11047,11229,92.5,7.1,77.8
2026-02-01,ACC033,10,796,1,0.002,43.7,6,224,0,107,1597,89.1,9.4,82.2
2026-02-01,ACC034,10,689,26,0.0374,72.0,10,133,1,2616,1203,85.3,8.2,66.4
2026-02-01,ACC035,29,5009,73,0.0144,52.4,41,1448,3,22432,19289,91.8,6.8,78.1
2026-02-01,ACC036,15,1899,99,0.0496,75.4,20,479,0,12597,6784,88.0,6.6,58.2
2026-02-01,ACC037,13,2414,147,0.0575,73.8,24,750,3,22686,9482,74.5,14.2,65.3
2026-02-01,ACC038,7,671,1,0.002,43.3,17,213,2,1374,2866,91.3,7.4,87.7
2026-02-01,ACC039,24,3751,211,0.0535,68.9,21,987,1,37299,17171,86.6,6.6,65.5
2026-02-01,ACC040,32,4737,116,0.024,53.7,29,862,1,24185,15014,92.2,6.7,72.8
2026-02-01,ACC041,16,2162,64,0.0292,29.6,21,86,0,9317,1346,92.6,6.1,70.6
2026-02-01,ACC042,13,1933,104,0.0511,67.6,27,543,4,13302,4988,75.8,14.6,73.5
2026-02-01,ACC043,32,5274,10,0.002,39.4,34,757,0,1371,10417,87.6,5.5,94.7
2026-02-01,ACC044,28,4258,8,0.002,37.4,26,170,0,1030,2176,99,6.2,79.7
2026-02-01,ACC045,47,8545,55,0.0064,49.8,49,341,0,7033,4622,93.4,5.0,75.5
2026-02-02,ACC001,15,2384,106,0.0427,61.0,19,451,0,13657,6401,85.9,10.8,85.6
2026-02-02,ACC002,42,9185,386,0.0404,78.7,40,3160,1,73494,56436,86.3,7.9,67.5
2026-02-02,ACC003,4,910,12,0.0137,46.7,11,183,2,2203,1689,87.2,4.9,87.5
2026-02-02,ACC004,47,10586,21,0.002,56.2,45,2979,0,3023,45040,90.8,4.3,77.0
2026-02-02,ACC005,12,2345,74,0.0306,65.0,25,272,0,6909,2769,86.3,6.6,75.5
2026-02-02,ACC006,16,2052,18,0.0089,38.6,6,233,0,1744,2359,92.8,2.3,86.9
2026-02-02,ACC007,46,9414,373,0.0381,69.9,46,2641,2,63096,35875,78.7,9.2,70.5
2026-02-02,ACC008,15,1966,3,0.002,42.9,15,92,0,648,1604,97.9,2.4,77.9
2026-02-02,ACC009,9,1268,2,0.002,33.6,12,386,0,124,1999,99,1.9,77.9
2026-02-02,ACC010,31,5428,10,0.002,53.7,26,328,1,5558,3926,96.6,6.5,76.0
2026-02-02,ACC011,30,4615,9,0.002,38.4,40,616,0,1218,8606,95.0,4.1,76.9
2026-02-02,ACC012,5,1169,6,0.0057,37.8,14,131,0,300,627,99,5.1,71.6
2026-02-02,ACC013,4,1412,2,0.002,34.4,15,571,0,124,2653,90.8,2.3,86.8
2026-02-02,ACC014,42,10038,142,0.014,54.1,42,3667,1,23607,43346,86.7,8.6,63.9
2026-02-02,ACC015,25,5507,22,0.004,42.9,28,1311,0,3078,19227,92.4,1,73.3
2026-02-02,ACC016,11,2627,141,0.0511,75.3,15,569,0,14845,6663,88.5,8.2,66.1
2026-02-02,ACC017,9,715,35,0.0469,70.6,8,223,2,3937,2131,86.2,11.9,82.5
2026-02-02,ACC018,7,1138,47,0.0403,65.2,15,152,0,2644,928,84.9,7.6,85.2
2026-02-02,ACC019,13,2129,136,0.0603,75.8,19,715,3,18977,8278,71.1,9.4,64.4
2026-02-02,ACC020,12,1299,44,0.0332,54.4,10,436,1,2943,2601,86.2,7.9,84.0
2026-02-02,ACC021,46,9562,311,0.0315,42.2,42,2797,3,80484,47299,77.9,9.5,75.0
2026-02-02,ACC022,24,5786,192,0.0322,58.0,26,650,2,25237,6478,82.8,5.9,68.7
2026-02-02,ACC023,48,9960,559,0.0532,57.4,41,2756,4,90646,32604,74.1,12.4,79.5
2026-02-02,ACC024,15,2186,4,0.002,53.4,18,508,0,627,7710,93.8,2.2,88.7
2026-02-02,ACC025,10,1732,101,0.0551,77.2,13,468,5,20397,6453,71.8,17.3,72.7
2026-02-02,ACC026,17,2290,12,0.0056,32.7,22,689,0,1278,7331,93.6,5.1,80.6
2026-02-02,ACC027,25,4613,185,0.0387,81.4,33,1218,4,35086,14665,81.7,16.1,76.3
2026-02-02,ACC028,53,10120,508,0.0478,72.7,46,1148,3,94137,16392,79.9,15.3,66.8
2026-02-02,ACC029,9,2401,4,0.002,48.9,15,792,1,2653,10229,90.9,2.6,89.2
2026-02-02,ACC030,29,4660,87,0.0185,61.2,35,186,0,15990,3660,92.0,6.0,69.0
2026-02-02,ACC031,10,1181,18,0.0154,50.8,18,284,0,858,1420,86.7,3.6,66.6
2026-02-02,ACC032,33,5315,10,0.002,36.9,30,621,0,1341,8294,93.2,5.2,83.8
2026-02-02,ACC033,8,931,1,0.002,27.2,12,280,0,107,1706,94.5,6.4,78.0
2026-02-02,ACC034,11,910,39,0.0418,71.6,15,177,2,3294,1212,83.4,8.0,78.2
2026-02-02,ACC035,27,5593,11,0.002,42.2,36,1256,0,1260,14984,99,4.3,81.3
2026-02-02,ACC036,20,2193,95,0.0417,53.6,18,435,0,10593,5335,90.3,4.1,75.9
2026-02-02,ACC037,8,2598,114,0.0421,41.5,24,745,0,12137,8752,83.8,10.1,68.6
2026-02-02,ACC038,10,743,1,0.002,32.7,16,215,0,171,2612,99,2.4,87.7
2026-02-02,ACC039,27,5558,233,0.0404,55.0,28,1402,0,24896,16461,85.6,9.0,68.7
2026-02-02,ACC040,30,5419,62,0.0114,40.4,32,386,2,19896,5877,90.5,7.2,73.3
2026-02-02,ACC041,16,2301,50,0.0215,31.8,4,92,1,9142,1353,89.1,9.6,74.7
